"year","union","ethnicity","married","health","industry","occupation","residence","lwage","lschool","lexper"
2013,"yes","other","yes","no","Manufacturing","Craftsmen, Foremen_and_kindred","nothern_central",11.4499139906363,2.484906649788,2.07944154167984
2015,"no","other","yes","no","Other","Operatives_and_kindred","nothern_central",11.631524256696,2.484906649788,2.30258509299405
2016,"no","other","yes","no","Trade","Craftsmen, Foremen_and_kindred","nothern_central",11.1631712318563,2.484906649788,2.39789527279837
2017,"no","other","yes","no","Trade","Craftsmen, Foremen_and_kindred","nothern_central",10.9715129623396,2.484906649788,2.484906649788
2011,"no","other","no","no","Manufacturing","Craftsmen, Foremen_and_kindred","nothern_central",10.5766960215409,2.07944154167984,1.79175946922805
2012,"no","other","no","no","Manufacturing","Operatives_and_kindred","nothern_central",10.5363946935684,2.07944154167984,1.94591014905531
2013,"no","other","no","no","Manufacturing","Laborers_and_farmers","nothern_central",10.3697247225713,2.07944154167984,2.07944154167984
2014,"no","other","no","no","Manufacturing","Craftsmen, Foremen_and_kindred","nothern_central",10.489463412253,2.07944154167984,2.19722457733622
2015,"no","other","no","no","Manufacturing","Craftsmen, Foremen_and_kindred","nothern_central",10.4465996143838,2.07944154167984,2.30258509299405
2016,"no","other","no","no","Manufacturing","Craftsmen, Foremen_and_kindred","nothern_central",10.5300151146436,2.07944154167984,2.39789527279837
2017,"no","other","no","no","Manufacturing","Operatives_and_kindred","nothern_central",10.5099473945094,2.07944154167984,2.484906649788
2018,"no","other","no","no","Manufacturing","Operatives_and_kindred","nothern_central",10.3778911750984,2.07944154167984,2.56494935746154
2011,"no","other","yes","no","Trade","Operatives_and_kindred","nothern_central",10.6481112856908,2.30258509299405,2.07944154167984
2012,"no","other","yes","no","Trade","Operatives_and_kindred","nothern_central",10.5266467237665,2.30258509299405,2.19722457733622
2013,"no","other","yes","no","Trade","Craftsmen, Foremen_and_kindred","south",10.6878659233038,2.30258509299405,2.30258509299405
2014,"no","other","yes","no","Business_and_Repair_Service","Craftsmen, Foremen_and_kindred","south",10.5919789115599,2.30258509299405,2.39789527279837
2015,"no","other","yes","no","Trade","Craftsmen, Foremen_and_kindred","south",10.4910514148418,2.30258509299405,2.484906649788
2016,"no","other","yes","no","Business_and_Repair_Service","Craftsmen, Foremen_and_kindred","south",10.4674948266228,2.30258509299405,2.56494935746154
2017,"no","other","no","no","Business_and_Repair_Service","Craftsmen, Foremen_and_kindred","south",10.5659752478251,2.30258509299405,2.63905732961526
2018,"no","other","no","no","Trade","Craftsmen, Foremen_and_kindred","south",10.6687756110737,2.30258509299405,2.70805020110221
2011,"no","hisp","no","no","Trade","Service_Workers","south",11.2395378055221,2.484906649788,1.09861228866811
2012,"no","hisp","no","no","Trade","Service_Workers","south",10.5966347330961,2.484906649788,1.38629436111989
2013,"no","hisp","no","no","Trade","Service_Workers","south",11.4185170884191,2.484906649788,1.6094379124341
2014,"no","hisp","no","no","Trade","Service_Workers","south",10.6452179710959,2.484906649788,1.79175946922805
2016,"no","hisp","no","no","Trade","Service_Workers","south",11.11429455047,2.484906649788,2.07944154167984
2017,"no","hisp","no","no","Trade","Service_Workers","south",11.2523657014112,2.484906649788,2.19722457733622
2018,"no","hisp","no","no","Trade","Service_Workers","south",10.9842138360139,2.484906649788,2.30258509299405
2011,"no","hisp","no","no","Professional_and_Related Service","Clerical_and_kindred","south",11.0143068647341,2.56494935746154,0.693147180559945
2012,"no","hisp","no","no","Professional_and_Related Service","Professional, Technical_and_kindred","south",11.1453509068943,2.56494935746154,1.09861228866811
2013,"yes","hisp","no","no","Manufacturing","Professional, Technical_and_kindred","south",11.6177074633192,2.56494935746154,1.38629436111989
2014,"no","hisp","no","no","Professional_and_Related Service","Professional, Technical_and_kindred","south",11.694685364064,2.56494935746154,1.6094379124341
2015,"no","hisp","yes","no","Business_and_Repair_Service","Professional, Technical_and_kindred","south",12.0234786116177,2.56494935746154,1.79175946922805
2016,"no","hisp","yes","no","Business_and_Repair_Service","Professional, Technical_and_kindred","south",12.0568986282161,2.56494935746154,1.94591014905531
2018,"no","hisp","yes","no","Trade","Clerical_and_kindred","south",12.4292161968444,2.56494935746154,2.19722457733622
2011,"no","black","no","no","Trade","Operatives_and_kindred","south",10.1600121067307,2.484906649788,1.79175946922805
2012,"yes","black","yes","no","Trade","Laborers_and_farmers","south",10.849192804399,2.484906649788,1.94591014905531
2013,"no","black","yes","no","Construction","Operatives_and_kindred","south",10.6421552721479,2.484906649788,2.07944154167984
2014,"no","black","yes","no","Other","Operatives_and_kindred","south",10.3871844989139,2.484906649788,2.19722457733622
2016,"no","black","yes","no","Trade","Clerical_and_kindred","south",10.0519075576544,2.484906649788,2.39789527279837
2017,"no","black","yes","no","Construction","Laborers_and_farmers","south",11.6970307632843,2.484906649788,2.484906649788
2018,"yes","black","no","no","Manufacturing","Laborers_and_farmers","south",11.2687202916585,2.484906649788,2.56494935746154
2011,"no","other","no","no","Professional_and_Related Service","Professional, Technical_and_kindred","south",11.107756912885,2.70805020110221,0.693147180559945
2012,"no","other","no","no","Other","Professional, Technical_and_kindred","nothern_central",11.4461279675993,2.70805020110221,1.09861228866811
2014,"no","other","yes","no","Other","Professional, Technical_and_kindred","nothern_central",11.5106544882535,2.70805020110221,1.6094379124341
2016,"no","other","yes","no","Professional_and_Related Service","Professional, Technical_and_kindred","nothern_central",11.7570531414155,2.70805020110221,1.94591014905531
2017,"no","other","yes","no","Professional_and_Related Service","Professional, Technical_and_kindred","south",11.7595308229634,2.70805020110221,2.07944154167984
2018,"no","other","yes","no","Professional_and_Related Service","Professional, Technical_and_kindred","south",11.8001174923695,2.70805020110221,2.19722457733622
2011,"no","other","no","no","Trade","Clerical_and_kindred","south",11.3282466921242,2.484906649788,1.6094379124341
2013,"no","other","no","no","Trade","Sales_Workers","south",11.1160583876309,2.484906649788,1.94591014905531
2014,"no","other","no","no","Trade","Sales_Workers","south",11.0439640124696,2.484906649788,2.07944154167984
2015,"no","other","no","no","Manufacturing","Sales_Workers","south",10.0519075576544,2.484906649788,2.19722457733622
2016,"no","other","no","no","Trade","Laborers_and_farmers","south",11.1698036890845,2.484906649788,2.30258509299405
2017,"no","other","no","no","Trade","Managers, Officials_and_Proprietors","south",11.2873631157214,2.484906649788,2.39789527279837
2018,"no","other","no","no","Trade","Managers, Officials_and_Proprietors","south",11.028407896232,2.484906649788,2.484906649788
2011,"no","other","no","no","Professional_and_Related Service","Clerical_and_kindred","south",10.5557627373258,2.56494935746154,0.693147180559945
2012,"no","other","no","no","Business_and_Repair_Service","Professional, Technical_and_kindred","south",11.1976666247482,2.56494935746154,1.09861228866811
2013,"no","other","no","no","Professional_and_Related Service","Professional, Technical_and_kindred","south",11.7359713315134,2.56494935746154,1.38629436111989
2014,"no","other","no","no","Professional_and_Related Service","Professional, Technical_and_kindred","south",11.9214093453303,2.56494935746154,1.6094379124341
2015,"no","other","no","no","Manufacturing","Professional, Technical_and_kindred","south",11.8171456508098,2.56494935746154,1.79175946922805
2016,"no","other","no","no","Other","Professional, Technical_and_kindred","south",11.961919939358,2.56494935746154,1.94591014905531
2017,"no","other","yes","no","Manufacturing","Professional, Technical_and_kindred","south",11.9503090486467,2.56494935746154,2.07944154167984
2018,"no","other","yes","no","Manufacturing","Professional, Technical_and_kindred","south",12.0804194525213,2.56494935746154,2.19722457733622
2011,"no","other","no","no","Trade","Clerical_and_kindred","south",10.4963247752058,2.56494935746154,0.693147180559945
2012,"no","other","no","no","Trade","Service_Workers","south",10.8085567579302,2.56494935746154,1.09861228866811
2013,"no","other","no","no","Trade","Managers, Officials_and_Proprietors","south",11.1178066489162,2.56494935746154,1.38629436111989
2014,"no","other","no","no","Trade","Managers, Officials_and_Proprietors","south",11.0573383762187,2.56494935746154,1.6094379124341
2015,"no","other","no","no","Trade","Managers, Officials_and_Proprietors","south",11.0684439188432,2.56494935746154,1.79175946922805
2017,"no","other","no","no","Trade","Managers, Officials_and_Proprietors","south",11.2412463920624,2.56494935746154,2.07944154167984
2018,"no","other","no","no","Trade","Managers, Officials_and_Proprietors","south",11.2694891512633,2.56494935746154,2.19722457733622
2012,"no","other","no","no","Other","Professional, Technical_and_kindred","south",11.2291573230896,2.70805020110221,1.38629436111989
2013,"no","other","no","no","Professional_and_Related Service","Professional, Technical_and_kindred","south",11.4353858885148,2.70805020110221,1.6094379124341
2014,"no","other","no","no","Professional_and_Related Service","Professional, Technical_and_kindred","south",11.2965548007872,2.70805020110221,1.79175946922805
2015,"no","other","no","no","Professional_and_Related Service","Professional, Technical_and_kindred","south",11.4012024179359,2.70805020110221,1.94591014905531
2016,"no","other","no","no","Professional_and_Related Service","Professional, Technical_and_kindred","south",11.3471567901773,2.70805020110221,2.07944154167984
2017,"no","other","yes","no","Professional_and_Related Service","Professional, Technical_and_kindred","south",11.6160582410579,2.70805020110221,2.19722457733622
2012,"no","other","yes","no","Other","Professional, Technical_and_kindred","south",11.4289093069214,2.70805020110221,1.38629436111989
2013,"no","other","yes","no","Business_and_Repair_Service","Professional, Technical_and_kindred","south",11.6894513425478,2.70805020110221,1.6094379124341
2014,"no","other","yes","no","Other","Professional, Technical_and_kindred","south",12.0115480738946,2.70805020110221,1.79175946922805
2016,"no","other","yes","no","Other","Professional, Technical_and_kindred","south",12.423306247446,2.70805020110221,2.07944154167984
2011,"no","hisp","no","no","Other","Operatives_and_kindred","south",11.7381091737472,2.39789527279837,1.38629436111989
2012,"yes","hisp","yes","no","Other","Operatives_and_kindred","south",11.4974212940593,2.39789527279837,1.6094379124341
2014,"yes","hisp","yes","no","Other","Operatives_and_kindred","south",11.8343205388232,2.39789527279837,1.94591014905531
2015,"yes","hisp","yes","no","Other","Operatives_and_kindred","south",11.70361954087,2.39789527279837,2.07944154167984
2017,"yes","hisp","yes","no","Other","Operatives_and_kindred","south",11.7139202533631,2.39789527279837,2.30258509299405
2011,"no","hisp","no","no","Other","Craftsmen, Foremen_and_kindred","rural_area",10.9311754627009,2.484906649788,1.6094379124341
2012,"no","hisp","no","no","Other","Operatives_and_kindred","rural_area",10.0519075576544,2.484906649788,1.79175946922805
2015,"no","hisp","yes","no","Trade","Service_Workers","south",10.0649195165009,2.484906649788,2.19722457733622
2016,"no","hisp","yes","no","Other","Service_Workers","south",10.3030328396958,2.484906649788,2.30258509299405
2017,"yes","hisp","yes","no","Business_and_Repair_Service","Laborers_and_farmers","south",10.4966707410869,2.484906649788,2.39789527279837
2011,"no","other","yes","no","Other","Laborers_and_farmers","south",10.9224724084033,2.484906649788,1.79175946922805
2011,"no","other","no","no","Trade","Craftsmen, Foremen_and_kindred","nothern_central",10.6931062837027,2.30258509299405,1.38629436111989
2012,"no","other","no","no","Trade","Craftsmen, Foremen_and_kindred","nothern_central",10.5918719088342,2.30258509299405,1.6094379124341
2013,"no","other","no","no","Trade","Operatives_and_kindred","rural_area",10.3750752390005,2.30258509299405,1.79175946922805
2018,"no","other","yes","no","Manufacturing","Craftsmen, Foremen_and_kindred","rural_area",10.8504942809219,2.30258509299405,2.39789527279837
2011,"no","other","yes","no","Manufacturing","Operatives_and_kindred","nothern_central",11.1247442265145,2.30258509299405,1.79175946922805
2013,"no","other","yes","no","Manufacturing","Craftsmen, Foremen_and_kindred","nothern_central",11.197922348627,2.30258509299405,2.07944154167984
2014,"no","other","yes","no","Manufacturing","Craftsmen, Foremen_and_kindred","nothern_central",11.182610592813,2.30258509299405,2.19722457733622
2015,"no","other","no","no","Manufacturing","Craftsmen, Foremen_and_kindred","nothern_central",11.2003714338465,2.30258509299405,2.30258509299405
2016,"no","other","yes","no","Manufacturing","Craftsmen, Foremen_and_kindred","nothern_central",11.2231621615924,2.30258509299405,2.39789527279837
2017,"no","other","no","no","Manufacturing","Craftsmen, Foremen_and_kindred","nothern_central",11.2030947113888,2.30258509299405,2.484906649788
